Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
Stitch Fix,IPO,$120.00M,11/17/2017,N/A,"Stitch Fix is a personal styling service that delivers a personalized Fix of accessibly priced items directly to doors across the United States. Stitch Fix hand picks pieces for each client, to ultimately help them look and feel their best. Stitch Fix works with over 200 brands, from up-and-coming labels to more established designers.",eCommerce,United States,$46.75M,N/A
Lemonade,Series C,$120.00M,12/19/2017,N/A,Lemonade (NYSE: LMND) is a licensed insurance carrier offering homeowners and renters insurance powered by artificial intelligence and behavioral economics.,Internet Software & Services,United States,$480.00M,N/A
Pinterest,Series D,$120.00M,12/26/2017,N/A,Zhangmen (NYSE: ZME) is an online education platform that provides one-on-one tutoring services to primary and secondary school students.,Internet Software & Services,China,$473.22M,N/A
OakNorth,Series C,$117.66M,11/03/2017,N/A,"OakNorth is a start-up specialist bank that provides business and property loans, as well as personal and business savings.",Internet Software & Services,United Kingdom,$990.52M,N/A
"D
Dashu Finance",Series C,$117.58M,07/07/2017,N/A,Dashu Finance (大数金融) is an online lender of unsecured loans to small and micro enterprises.,eCommerce,China,$210.58M,N/A
"Z
Zhongheng Literature",Series A,$116.10M,05/24/2017,N/A,"Zhongheng Literature operates a platform offering e-books. It also provides an online reading mobile application for users.On October 28th, 2021, Qimao Novel acquired a majority stake in Baidu Online Literature. The terms of the transaction were not disclosed.",eCommerce,China,$116.10M,N/A
"H
Hosjoy",Series C,$115.87M,04/08/2017,N/A,"Hosjoy provides an online platform for home decoration and furnishing services, including cooling and heating system, fresh air system, water purification system, intelligent system, and more. The S2B2C platform connects suppliers and members.",eCommerce,China,$138.53M,N/A
Yext,IPO,$115.50M,04/13/2017,N/A,"Yext (NYSE: YEXT) enables companies of all sizes to manage location data across their websites, mobile apps, internal systems, and the industry's largest ecosystem of maps, apps, social networks, directories, and search engines, including Google, Apple, Facebook, Bing, and Yahoo. Its products, PowerListings, Pages, and Xone, enable businesses to drive face-to-face and digital interactions that boost brand awareness, drive foot traffic, and increase sales.",Internet Software & Services,United States,$115.92M,N/A
TNG FinTech,Series A,$115.30M,09/11/2017,N/A,"TNG FinTech operates a digital wallet platform that enables global money transfers, peer-to-peer transfers, foreign exchange transactions and bill payments. TNG Wallet offers an e-wallet for payment to merchants, person-to-person fund transfer, bank transfers, and year-round cash withdrawal. TNG Wallet's users can access extensive top-up points via convenience stores, ATM terminals, credit card, and a variety of online banking platforms. The e-wallet gives merchants access to an affordable non-cash payment option with low handling fees and improvement in their cash flow through TNG's fast settlement of transactions with merchants. TNG Wallet also offers merchants a customer relationship management tool that allows them to further engage with customers, featuring promotion and market...",Internet Software & Services,Hong Kong,$115.30M,N/A
Zeta Global,Series F,$115.00M,04/27/2017,N/A,"Zeta Global (NYSE: ZETA) operates a Customer Lifecycle Marketing platform company that integrates Big Data, proprietary technology and analytics to help brands acquire, grow and retain customers. The company's set of Data, Email, Social, Display, Search and Mobile solutions are used globally by hundreds of Middle Market and Fortune 500 brands.",Internet Software & Services,United States,$610.00M,N/A
"R
Real Matters",IPO,$114.50M,05/11/2017,N/A,"Real Matters is a real estate data firm that creates powerful insights into residential and commercial properties. Leveraging its cloud-based technology platform, redihive, the organization provides its customers with subject matter expertise gathered through partnerships with more than 28,000 field agents, comprised of Solidifi independent appraisers as well as iv3 insurance inspectors.",Internet Software & Services,Canada,$203.75M,N/A
"R
Ruisikangda",IPO,$113.16M,04/20/2017,N/A,"Provider of comprehensive access solutions and network devices. The company specializes in proving connectivity for service providers, power and utilities, transportation, government, and enterprises, with its product lines including carrier Ethernet, internet protocol (IP)/multiprotocol label switching (MPLS), optical transport network, packet transport network, xPON, small and medium enterprise (SME) routers, industrial networking solutions, pulse-code modulation (PCM) for supervisory control and data acquisition (SCADA), ethernet over everything, multi-service last mile access and neuroleptic malignant syndrome (NMS). It also specializes in software-defined networking (SDN) and (network functions virtualization) NFV Networking, and Communications solutions.",Internet Software & Services,China,$48.62M,N/A
"S
Secoo",IPO,$111.00M,09/22/2017,N/A,"Secoo (NASDAQ: SECO) is an online consignment store for luxury items. Customers can either buy directly from Secoo's website or go directly to its brick-and-mortar stores operated in Beijing, Jinan, and Tanshang. The company also assists buyers and suppliers all over the world in doing business by setting up offline and online stores to serve customers directly.",eCommerce,China,$195.00M,N/A
"D
DT Dream",Series A,$110.00M,06/08/2017,N/A,"DT Dream, aka Shumeng Gongchang Technology, offers cloud computing and big data analysis. The company's product include DTbase, a database integrated machine; and DThink, a big data integrated machine.",Internet Software & Services,China,$260.35M,N/A
Flexport,Series C,$110.00M,09/21/2017,N/A,Flexport provides fully-managed freight forwarding services through a modern online dashboard. It has started Flexport.org as a means of supporting the sourcing and transport of supplies related to the coronavirus pandemic from where they are to the front-lines in hospitals where they are needed.,Internet Software & Services,United States,"$1,301.60M",N/A
"F
Farmers Business Network",Series D,$110.00M,11/30/2017,N/A,"Farmers Business Network (FBN) allows farmers to anonymously share data about everything from seed performance to chemical pricing, harnessing the power of data science to help farmers make more informed decisions. FBN members receive comprehensive yield benchmarking, real world product performance analysis, and agronomic analytics based on real world data from the FBN community. The FBN Direct farm-commerce platform works with manufacturers to deliver substantially reduced input prices to members. FBN Direct's transparent pricing system has helped farmers realize savings of up to 50 percent on critical inputs.",Internet Software & Services,United States,$739.60M,N/A
"L
LexinFintech Holdings",IPO,$108.00M,12/22/2017,N/A,"LexinFintech Holdings (NASDAQ: LX) develops online consumer finance platforms for educated young adults in China. The company operates Fenqile, an online consumer finance and e-commerce channel that offers personal installment loans, installment purchase loans, and other loan products; and Juzi Licai, an online investment platform to individual investors seeking risk-adjusted investment returns.",Internet Software & Services,China,$345.00M,N/A
"N
NetEase Cloud Music",Series A,$108.00M,04/11/2017,N/A,NetEase Cloud Music (09899.HK) is an online freemium music streaming application that lets users stream music and download songs to any device.,Internet Software & Services,Hong Kong,"$1,508.00M",N/A
bilibili,Series D,$107.15M,05/02/2017,N/A,"bilibili is a video sharing website themed around anime, manga, and game fandom based in China. Users can submit, view and add commentary subtitles on videos.",Internet Software & Services,China,$516.25M,N/A
R3,Series A,$107.00M,05/23/2017,N/A,"R3 is an enterprise blockchain software firm working with a global ecosystem of participants across multiple industries from both the private and public sectors to develop on Corda, its open-source blockchain platform, and Corda Enterprise, a commercial version of Corda for enterprise usage. The Corda platform is used in industries from financial services to healthcare, shipping, insurance and more. It records, manages and executes institutions’ financial agreements in perfect synchrony with their peers.",Internet Software & Services,United States,$112.00M,N/A
